C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_31_898.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_31_898.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_31_898.jpg,0,0.4468684,0,12.87917
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_021.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_021.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_021.jpg,0,0.06370965,0,13.02588
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_145.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_145.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_145.jpg,0,0,0,12.86407
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_270.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_270.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_270.jpg,0,0,0,12.62484
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_374.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_374.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_374.jpg,0,0,0,12.54463
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_462.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_462.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_462.jpg,0,0,0,12.43971
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_572.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_572.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_572.jpg,0,0,0,12.28298
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_704.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_704.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_704.jpg,0,0,0,12.13144
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_826.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_826.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_826.jpg,0,0,0,11.99607
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_32_954.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_32_954.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_32_954.jpg,-0.35,0,0,11.73089
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_078.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_078.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_078.jpg,-0.6500001,0,0,11.48191
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_183.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_183.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_183.jpg,-0.9500002,0,0,11.24989
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_249.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_249.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_249.jpg,-1,0,0,11.09229
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_376.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_376.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_376.jpg,-1,0,0,10.85324
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_487.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_487.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_487.jpg,-1,0,0,10.71372
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_566.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_566.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_566.jpg,-1,0,0,10.6074
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_678.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_678.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_678.jpg,-1,0,0,10.4526
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_757.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_757.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_757.jpg,0,0,0,10.17932
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_33_878.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_33_878.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_33_878.jpg,0,0,0,9.991771
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_006.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_006.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_006.jpg,0,0,0,9.872497
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_113.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_113.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_113.jpg,0.15,0,0,9.748466
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_244.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_244.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_244.jpg,0.45,0,0,9.570893
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_323.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_323.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_323.jpg,0.6500001,0,0,9.42217
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_449.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_449.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_449.jpg,0.9500002,0,0,9.156425
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_571.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_571.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_571.jpg,0,0,0,8.835018
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_699.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_699.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_699.jpg,0,0,0,8.654075
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_806.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_806.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_806.jpg,0,0,0,8.565112
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_879.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_879.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_879.jpg,0,0,0,8.494993
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_34_992.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_34_992.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_34_992.jpg,-0.3,0,0,8.367775
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_35_114.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_35_114.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_35_114.jpg,-0.6000001,0,0,8.19472
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_35_189.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_35_189.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_35_189.jpg,-0.7500002,0,0,8.093619
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_35_310.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_35_310.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_35_310.jpg,-1,0,0,7.8669
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_35_439.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_35_439.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_35_439.jpg,-1,0,0,7.699754
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_35_555.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_35_555.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_35_555.jpg,-1,0,0,7.582742
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_35_681.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_35_681.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_35_681.jpg,0,0,0,7.327393
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_35_795.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_35_795.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_35_795.jpg,0,0,0,7.189493
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_35_917.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_35_917.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_35_917.jpg,0,0,0,7.104088
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_035.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_035.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_035.jpg,0,0.183171,0,7.142788
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_163.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_163.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_163.jpg,0,0.5619849,0,7.716893
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_285.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_285.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_285.jpg,0,0.928536,0,8.811019
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_423.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_423.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_423.jpg,0,1,0,10.36932
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_544.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_544.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_544.jpg,0,1,0,11.5259
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_677.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_677.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_677.jpg,0,1,0,13.02831
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_769.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_769.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_769.jpg,0,1,0,14.2174
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_860.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_860.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_860.jpg,0,1,0,15.03726
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_36_966.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_36_966.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_36_966.jpg,0,1,0,16.31932
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_071.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_071.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_071.jpg,0,1,0,17.55508
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_145.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_145.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_145.jpg,0,1,0,17.98355
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_270.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_270.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_270.jpg,0,1,0,19.24285
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_390.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_390.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_390.jpg,0,1,0,20.48335
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_510.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_510.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_510.jpg,0,1,0,21.7074
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_632.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_632.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_632.jpg,0,1,0,22.9114
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_737.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_737.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_737.jpg,-0.15,1,0,24.08325
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_810.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_810.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_810.jpg,-0.3,1,0,24.62661
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_37_960.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_37_960.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_37_960.jpg,-0.7,1,0,25.83866
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_035.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_035.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_035.jpg,-0.9000002,1,0,26.31479
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_109.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_109.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_109.jpg,-1,0.7808299,0,26.51678
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_228.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_228.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_228.jpg,0,0.4216612,0,26.73687
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_353.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_353.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_353.jpg,0,0.04847109,0,26.50038
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_471.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_471.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_471.jpg,0,0,0,26.18403
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_596.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_596.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_596.jpg,0,0,0,25.86669
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_672.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_672.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_672.jpg,0,0,0,25.65562
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_801.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_801.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_801.jpg,0.3,0,0,25.28922
C:\Users\A113\Desktop\self driving\IMG\center_2025_07_21_09_29_38_914.jpg,C:\Users\A113\Desktop\self driving\IMG\left_2025_07_21_09_29_38_914.jpg,C:\Users\A113\Desktop\self driving\IMG\right_2025_07_21_09_29_38_914.jpg,0.6000001,0,0,24.76788
